age,gender,city_type,study_hours_per_day,deep_work_sessions,assignment_completion_rate,attendance_percentage,social_media_hours,doomscrolling_before_sleep,notification_distractions,ai_tool_usage_hours,gaming_hours,stress_level,motivation_level,focus_score,procrastination_index,mental_state,sleep_hours,caffeine_intake,physical_activity_hours,internet_quality,family_support,financial_stress,learning_style,career_goal,productivity_after_midnight,revision_efficiency,burnout_risk,consistency_score,final_exam_score,performance_category
0.7715735293423548,-0.9815043481005644,0.022061805700811992,-0.524750549288195,1.5184094045066907,1.7126364205376785,-0.31498270282932683,0.5696523916594408,-0.9860966422066364,1.3598680617391765,-1.0145537970945002,-0.18292096219113485,0.8468089473149828,-0.18469542451888368,-0.537015865891851,0.8361027856526331,-1.3738982358707004,-0.599953797525222,0.21972481961166715,-0.6257480853839712,-1.5663716547515298,1.5871896496473343,0.15472324848398672,-1.362612538537592,0.012261526716228526,1.2060344844039013,-1.5384404780929382,1.5740210434378514,-0.8784965192350295,-1.219789730121022,-0.4283487778587373
-0.011882415158259928,-0.9815043481005644,0.022061805700811992,-0.059054672389572765,-0.65800159096396,-1.3625578261133662,-0.31498270282932683,-0.2330831976363615,1.0140993866100703,0.9371580843640116,-0.04206897312575858,-0.6878289808575169,-0.534608585009622,0.5166796052996624,0.8749452188369419,-0.891858331017179,-0.46842927549897345,-0.3464878923603634,0.6594676207023952,-1.4524244550655478,-0.5340529016200294,-1.2143512484578374,0.15472324848398672,-0.470071574429999,-0.6951342453738751,0.1584222500988042,1.575811501852281,-0.5411248156051741,0.17052413528470853,0.22497269753047278,0.974540232595643
-1.187066331909182,-0.9815043481005644,1.2477176779681436,0.20705725726678278,1.5184094045066907,-0.9069734932761744,-1.2133537288892746,0.9041255538660252,1.0140993866100703,0.605028816426382,-1.1226076664243603,-1.48125586733326,-1.2253173511719246,-0.18469542451888368,0.8749452188369419,1.527287232320558,-0.46842927549897345,0.07595528291440126,0.21972481961166715,0.3387076792445349,1.186478353599138,-1.5645438607209838,1.2017226743154759,1.3150103537851872,0.012261526716228526,0.5076263282005032,1.22978350408059,0.868972423756843,-1.5778436222481882,-1.1127702910357262,-0.4283487778587373
-0.011882415158259928,1.0188441874304774,0.022061805700811992,0.8723370814076719,-1.0932837900580903,0.459779505235401,1.0671265680321314,-0.8351348896082135,-0.9860966422066364,-1.0556175232617662,-0.15012284245561885,1.2596733768556707,0.8468089473149828,0.1659920903903893,-0.8900061370740492,-1.583042777685104,-0.46842927549897345,1.2587961736837425,-0.659760782569789,0.3387076792445349,-1.5663716547515298,-0.163773411668398,1.5507224829259723,0.4224693896775941,0.7196572988063321,0.5076263282005032,0.537727508537208,1.2214967335973472,1.5692183413110259,0.2784824170731207,0.974540232595643
-0.7953383596588747,-0.9815043481005644,1.2477176779681436,0.07400129243860487,-0.22271939186982995,1.7126364205376785,0.4451773961444752,-0.2330831976363615,-0.9860966422066364,-1.62929534969949,-0.2581767117854789,0.32198705647524717,-0.534608585009622,0.5166796052996624,-0.8900061370740492,0.14491833898470824,1.3425086452444803,0.3294211880792607,0.6594676207023952,0.8898252590322525,1.186478353599138,-0.163773411668398,0.15472324848398672,1.3150103537851872,0.7196572988063321,-0.5399859061045938,1.575811501852281,0.5164481139163387,1.2195447898044465,1.188147649298136,-1.8312377883131177
1.5550294738429695,1.0188441874304774,1.2477176779681436,-0.32516660204592834,-0.65800159096396,1.4848442541190827,-0.8678264111739101,-1.9723436411106003,-0.9860966422066364,-0.6329075458866011,0.28209263486382197,-1.192736999523899,0.8468089473149828,0.1659920903903893,0.8749452188369419,1.1816950089865954,1.3425086452444803,0.9208416334639306,-0.22001798147906093,0.20092828429760531,-0.5340529016200294,0.5366118128578949,-1.2412759859579987,0.4224693896775941,0.7196572988063321,-0.8891899842062929,-1.5384404780929382,-0.18860050576466983,-1.5778436222481882,0.0644435389025289,0.974540232595643
1.1633015015926622,-0.9815043481005644,1.2477176779681436,0.14052927485269412,-1.0932837900580903,-0.1666489524157377,-0.17677177574318098,-0.3668724625189954,1.0140993866100703,1.299480922114153,1.2545774588325638,-1.48125586733326,-1.2253173511719246,-0.18469542451888368,1.5809257612013383,0.14491833898470824,1.3425086452444803,0.7518643633540253,-0.659760782569789,-1.3146450601186184,0.8423721025553045,-1.5645438607209838,0.15472324848398672,-0.470071574429999,-0.6951342453738751,0.8568304063022023,-0.1543284870061741,-0.5411248156051741,-1.2281700707416088,1.0276184906701922,0.974540232595643
-1.5787943041594894,1.0188441874304774,-1.2035940665665197,2.20289672968945,-1.5285659891522203,1.6556883789330294,-1.3515646559754204,0.8372309214247087,1.0140993866100703,0.03135098998865809,0.390146504193682,0.7547653581892889,-0.8799629680907733,-0.5353829394281567,0.5219549476547437,-0.5462661076832166,-0.46842927549897345,-0.9379083377450333,-1.5392463847512452,-1.0390862702247594,-1.2222654037076963,0.8868044251210414,-1.590275794568495,-1.362612538537592,0.7196572988063321,1.2060344844039013,1.22978350408059,-1.2461734352861826,0.5201976867912879,1.7767545642672635,-1.8312377883131177
-0.7953383596588747,1.0188441874304774,-1.2035940665665197,-0.5912785317022838,1.5184094045066907,1.4848442541190827,1.6199702763767148,-0.500661727401629,1.0140993866100703,-1.6896824893245135,1.0384697201728432,0.1055979056182264,0.5014545642338316,1.2180546351182084,1.2279354900191402,-0.891858331017179,-1.3738982358707004,0.8363529984089779,-0.22001798147906093,0.47648707419146413,0.8423721025553045,0.18641920059474845,0.8527228657049795,1.3150103537851872,-1.4025300174639788,-1.587598140409691,0.8837555063088989,-0.5411248156051741,-1.5778436222481882,1.402186527468728,-1.8312377883131177
-1.187066331909182,1.0188441874304774,1.2477176779681436,-0.7243344965304618,-1.0932837900580903,1.3140001293051358,0.652493786773694,-1.169608051814798,1.0140993866100703,-0.7536818251366483,0.7143081121832628,-0.0386615282864543,-0.534608585009622,0.8673671202089354,0.8749452188369419,0.4905105623186707,-1.3738982358707004,-0.43097652741531606,-0.659760782569789,0.8898252590322525,-0.8781591526638629,0.18641920059474845,0.5037230570944831,0.4224693896775941,0.7196572988063321,0.1584222500988042,0.19169951076551692,0.16392380407583443,-0.8784965192350295,0.8670893320422483,0.974540232595643
-1.187066331909182,-0.9815043481005644,1.2477176779681436,1.3380329583062942,1.0831272054125605,0.11809125560750716,-1.4206701195184934,-1.3033973166974315,1.0140993866100703,0.09173812961368165,2.983439368110326,-0.0386615282864543,-1.5706717342530758,-1.5874454841559758,-0.1840255947096528,0.14491833898470824,1.3425086452444803,-0.093021987195504,0.21972481961166715,0.7520458640853233,-0.8781591526638629,-1.5645438607209838,-0.543276368737006,-1.362612538537592,1.4270530708964355,-0.19078182800289484,0.537727508537208,-1.5986977451266868,-0.8784965192350295,1.134637929755488,-1.8312377883131177
1.1633015015926622,1.0188441874304774,1.2477176779681436,-1.256558355843173,0.6478450063184303,-0.39444111883433364,1.6890757399197875,0.10138996457022288,-0.9860966422066364,-1.6896824893245135,-1.2306615357542205,0.8990247920939693,1.192163330396134,0.1659920903903893,0.5219549476547437,1.527287232320558,-0.46842927549897345,-0.43097652741531606,1.0992104217931233,-1.4524244550655478,0.8423721025553045,1.5871896496473343,0.5037230570944831,0.4224693896775941,0.012261526716228526,1.2060344844039013,-0.5003564847778651,-0.5411248156051741,-1.5778436222481882,-1.9689258037180937,-0.4283487778587373
1.1633015015926622,1.0188441874304774,1.2477176779681436,0.9388650638217612,-0.22271939186982995,1.1431560044911888,-0.17677177574318098,0.7034416565420747,-0.9860966422066364,-1.2971660817618604,-0.9064999277646401,-0.3271803960958154,0.5014545642338316,0.1659920903903893,-0.8900061370740492,1.1816950089865954,1.3425086452444803,0.16044391796935464,-1.5392463847512452,0.06314888935067607,-0.5340529016200294,1.5871896496473343,0.15472324848398672,0.4224693896775941,1.4270530708964355,0.1584222500988042,-0.1543284870061741,-1.5986977451266868,0.8698712382978672,0.4925212952437126,0.974540232595643
-0.011882415158259928,-0.9815043481005644,1.2477176779681436,0.6727531341654053,1.0831272054125605,-1.5334019509273131,-1.3515646559754204,0.10138996457022288,1.0140993866100703,-0.3309718477614833,-0.7984460584347798,-0.8320884147621975,-1.2253173511719246,1.5687421500274814,-0.8900061370740492,-1.583042777685104,0.4370396848727534,0.4139098231342133,1.5389532228838514,-0.6257480853839712,0.498265851511471,1.5871896496473343,-0.19427656012650962,-1.362612538537592,-1.4025300174639788,1.5552385625056002,-0.1543284870061741,0.5164481139163387,1.2195447898044465,0.010933819359880931,0.974540232595643
-1.5787943041594894,1.0188441874304774,1.2477176779681436,-1.5226702854995289,0.6478450063184303,0.9723118796772419,-0.038560848657035164,-0.2999778300776785,1.0140993866100703,1.3900616315516883,0.17403876553396172,0.6105059242846083,0.5014545642338316,-0.18469542451888368,0.16896467647254543,0.4905105623186707,-0.46842927549897345,0.07595528291440126,-0.659760782569789,-0.7635274803309007,-0.18994665057619595,0.18641920059474845,1.2017226743154759,1.3150103537851872,1.4270530708964355,-0.19078182800289484,-1.5384404780929382,-0.5411248156051741,-0.1791494162218708,-2.0759452428033893,-0.4283487778587373
0.7715735293423548,-0.9815043481005644,0.022061805700811992,-0.059054672389572765,-0.22271939186982995,0.11809125560750716,0.3069664690583294,-0.3668724625189954,1.0140993866100703,0.33328668811377593,0.0659848962041017,-0.3993101130481557,1.5375177134772853,1.5687421500274814,-0.8900061370740492,1.527287232320558,0.4370396848727534,0.49839845818916595,1.5389532228838514,0.3387076792445349,-0.5340529016200294,0.8868044251210414,0.5037230570944831,0.4224693896775941,-1.4025300174639788,-1.2383940623079919,-1.5384404780929382,-0.5411248156051741,0.8698712382978672,-0.41714393698130275,-0.4283487778587373
-0.7953383596588747,-0.9815043481005644,0.022061805700811992,-0.5912785317022838,-0.65800159096396,0.6875716716539969,0.7907047138598398,2.175123570251046,1.0140993866100703,-1.3877467911993957,0.390146504193682,-0.18292096219113485,1.5375177134772853,-1.2367579692467028,-0.8900061370740492,-1.2374505543511414,-1.3738982358707004,-0.5154651624702686,1.5389532228838514,0.20092828429760531,1.5305846046429714,1.5871896496473343,1.5507224829259723,-0.470071574429999,-0.6951342453738751,-1.2383940623079919,-0.8463844825495561,1.2214967335973472,0.5201976867912879,-1.3803188887489661,-0.4283487778587373
1.1633015015926622,1.0188441874304774,1.2477176779681436,-0.6578065141163728,-0.22271939186982995,-0.33749307722968463,-0.31498270282932683,0.10138996457022288,-0.9860966422066364,1.299480922114153,0.4982003735235423,0.7547653581892889,-1.5706717342530758,-0.8860704543374297,-0.537015865891851,-1.2374505543511414,1.3425086452444803,0.5828870932441194,-1.5392463847512452,-0.7635274803309007,-0.18994665057619595,-1.5645438607209838,0.5037230570944831,-0.470071574429999,-1.4025300174639788,0.5076263282005032,1.22978350408059,-0.8936491254456784,1.2195447898044465,1.8302642838099117,-1.8312377883131177
-1.5787943041594894,1.0188441874304774,0.022061805700811992,-0.32516660204592834,-1.5285659891522203,-0.5083372020436315,-0.8678264111739101,3.3123323217534333,-0.9860966422066364,0.03135098998865809,0.390146504193682,-0.18292096219113485,-0.534608585009622,-0.8860704543374297,1.5809257612013383,-0.20067388434925418,-1.3738982358707004,0.16044391796935464,-0.22001798147906093,-0.90130687527783,-0.18994665057619595,-0.5139660239315444,-0.19427656012650962,-1.362612538537592,-0.6951342453738751,0.5076263282005032,1.22978350408059,0.5164481139163387,-0.1791494162218708,-0.5241633760665987,-0.4283487778587373
-0.011882415158259928,1.0188441874304774,0.022061805700811992,0.007473310024516198,-0.65800159096396,-0.4513891604389826,0.2378610055152565,-0.7682402571668966,1.0140993866100703,0.5446416768013584,-0.3662305811153391,0.8990247920939693,-1.5706717342530758,0.1659920903903893,0.5219549476547437,0.8361027856526331,-1.3738982358707004,0.49839845818916595,-1.0995035836605171,0.8898252590322525,-1.2222654037076963,-0.163773411668398,-0.19427656012650962,1.3150103537851872,0.012261526716228526,0.1584222500988042,-0.8463844825495561,0.868972423756843,-1.5778436222481882,-0.8987314128651344,-0.4283487778587373
-1.5787943041594894,1.0188441874304774,-1.2035940665665197,-0.6578065141163728,1.0831272054125605,-0.6791813268575785,1.2744429586613502,1.3723879809552435,1.0140993866100703,-0.11961685907390082,-1.1226076664243603,0.8268950751416293,-0.8799629680907733,0.5166796052996624,-0.8900061370740492,-1.2374505543511414,0.4370396848727534,-0.6844424325801747,-0.22001798147906093,-0.07463050559625349,0.8423721025553045,1.2369970373841879,0.5037230570944831,-0.470071574429999,-1.4025300174639788,-1.587598140409691,-0.8463844825495561,1.2214967335973472,-1.5778436222481882,-0.7382022542371905,-0.4283487778587373
